publish at ,clean_text,sentiment ,detailed_url,detailed_sentiment,video_link
2025-02-09T02:00:26Z,bitcoin 100000 rejection triggers selloff – key support in sight bitcoin attempt to sustain momentum above the highly anticipated 100000 mark has faced stiff resistance leading to a sharp pullback its rejection at this psychological level has fueled bearish pressure pushing btc into a corrective phase as sellers take … bitcoin attempt to sustain momentum above the highly anticipated 100000 mark has faced stiff resistance leading to a sharp pullback its rejection at this psychological level has fueled bearish pr… 3118 chars,positive,http://www.newsbtc.com/news/bitcoin/bitcoin-100000-rejection/,7,
2025-02-09T01:01:13Z,is nvidia corporation nvda the best longterm stock to invest in for high returns we recently compiled a list of the 12 best longterm stocks to invest in for high returns in this article we are going to take a look at where nvidia we recently compiled a list of the 12 best longterm stocks to invest in for high returns in this article we are going to take a look at where nvidia corporation nasdaqnvda stands against the ot… 7384 chars,positive,https://finance.yahoo.com/news/nvidia-corporation-nvda-best-long-010113809.html,8,
2025-02-09T00:53:32Z,"how to open a chocolate shop opening a chocolate shop a comprehensive guide step 1 research and planning before opening a chocolate shop it’s essential to …
the post how to open a chocolate shop appeared first on life sciences world opening a chocolate shop a comprehensive guide
step 1 research and planning
before opening a chocolate shop it’s essential to conduct thorough research and planning here are some key steps to c… 4752 chars",positive,https://lifesciencesworld.com/how-to-open-a-chocolate-shop/,8,
2025-02-09T00:53:26Z,is analog devices inc adi the best longterm stock to invest in for high returns we recently compiled a list of the 12 best longterm stocks to invest in for high returns in this article we are going to take a look at where analog we recently compiled a list of the 12 best longterm stocks to invest in for high returns in this article we are going to take a look at where analog devices inc nasdaqadi stands against the o… 6055 chars,positive,https://finance.yahoo.com/news/analog-devices-inc-adi-best-005326578.html,7,
2025-02-09T00:48:36Z,trump bump is over confidence free falls as voters blame president for market chaos during the 2024 presidential race donald trump repeatedly claimed that the us economy was terrible under thenpresident joe biden and thenvice president kamala harris but according to us bureau of labor statistics bls figures unemployment stayed und… during the 2024 presidential race donald trump repeatedly claimed that the us economy was terrible under thenpresident joe biden and thenvice president kamala harris but according to us burea… 2550 chars,positive,https://www.rawstory.com/trump-bump-over-market-chaos/,-9,
2025-02-09T00:30:00Z,bumpy ride auto industry stuck with excess semiconductor stock postpandemic chip sales in the auto sector skid as the postpandemic frenzy turns into an inventory glut with tapering of sales and other expected challenges the industry isn’t prepared to get out of second gear the auto industry has hit the brakes on semiconductor consumption for the first time since the pandemic when it had gone into an overdrive after facing massive disruptions in global supply chains a… 10251 chars,positive,https://economictimes.indiatimes.com/tech/technology/bumpy-ride-auto-industry-stuck-with-excess-semiconductor-stock-post-pandemic/articleshow/118072128.cms,10,
2025-02-09T00:26:39Z,"trumpdriven volatility sends asian funds searching for shelter donald trump’s punishing tariff salvos and frequent flipflops are laying down a challenge to asian fund managers how to avoid any potential wipeouts in a headlinedriven market donald trumps punishing tariff salvos and frequent flipflops are laying down a challenge to asian fund managers how to avoid any potential wipeouts in a headlinedriven market
author of the arti… 7958 chars",positive,https://financialpost.com/pmn/business-pmn/trump-driven-volatility-sends-asian-funds-searching-for-shelter,-4,
2025-02-09T00:01:34Z,jim cramer on mcdonalds mcd “nobody was truly disappointed” – but was he wrong we recently published a list of was jim cramer right about these 12 stocks in this article we are going to take a look at where mcdonald’s corporation we recently published a list of was jim cramer right about these 12 stocks in this article we are going to take a look at where mcdonalds corporation nysemcd stands against other stocks that j… 3975 chars,positive,https://finance.yahoo.com/news/jim-cramer-mcdonalds-mcd-nobody-000134159.html,8,
2025-02-08T23:56:00Z,insurance culture must get better the recent notification by the nigeria police force about its intention to enforce the thirdparty insurance documents of motor vehicles across the country has rekindled interest in the sector interestingly many motorists were oblivious to the necessity of … the recent notification by the nigeria police force about its intention to enforce the thirdparty insurance documents of motor vehicles across the country has rekindled interest in the sector inter… 6839 chars,positive,https://punchng.com/insurance-culture-must-get-better/,-8,
2025-02-08T23:50:37Z,jim cramer on columbia sportswear colm “a real gamechanger” – is tech the key to growth we recently published a list of was jim cramer right about these 12 stocks in this article we are going to take a look at where columbia sportswear we recently published a list of was jim cramer right about these 12 stocks in this article we are going to take a look at where columbia sportswear company nasdaqcolm stands against other stock… 4242 chars,positive,https://finance.yahoo.com/news/jim-cramer-columbia-sportswear-colm-235037031.html,2,
2025-02-08T23:48:30Z,jim cramer on abbott laboratories abt “this verdict is an outrage” – wall street agrees we recently published a list of was jim cramer right about these 12 stocks in this article we are going to take a look at where abbott laboratories we recently published a list of was jim cramer right about these 12 stocks in this article we are going to take a look at where abbott laboratories nyseabt stands against other stocks that jim … 4856 chars,positive,https://finance.yahoo.com/news/jim-cramer-abbott-laboratories-abt-234830049.html,-1,
2025-02-08T23:40:55Z,jim cramer on constellation energy ceg “please hold on to it” – still a winner we recently published a list of was jim cramer right about these 12 stocks in this article we are going to take a look at where constellation energy we recently published a list of was jim cramer right about these 12 stocks in this article we are going to take a look at where constellation energy corporation nasdaqceg stands against other s… 4200 chars,positive,https://finance.yahoo.com/news/jim-cramer-constellation-energy-ceg-234055683.html,-9,
2025-02-08T23:06:18Z,pepsico pep among the best fmcg stocks to buy according to hedge funds we recently published a list of 12 best fmcg stocks to buy according to hedge funds in this article we are going to take a look at where pepsico inc we recently published a list of 12 best fmcg stocks to buy according to hedge funds in this article we are going to take a look at where pepsico inc nasdaqpep stands against other best fmcg st… 5607 chars,positive,https://finance.yahoo.com/news/pepsico-pep-among-best-fmcg-230618137.html,-3,
2025-02-08T23:00:15Z,"how the average cost of a home has changed in the last 10 years housing has always been a hot topic of debate especially as buyers continue to be priced out of the market the once attainable american dream of gopixa  getty imagesistockphoto
housing has always been a hot topic of debate especially as buyers continue to be priced out of the market the once attainable american dream of homeownership is … 4662 chars",positive,https://finance.yahoo.com/news/average-cost-home-changed-last-180141522.html,1,
2025-02-08T22:47:34Z,is baidu inc bidu among michael burry’s top stock picks we recently published a list of michael burry stock portfolio top 8 stock picks in this article we are going to take a look at where baidu inc we recently published a list of michael burry stock portfolio top 8 stock picks in this article we are going to take a look at where baidu inc nasdaqbidu stands against other michael burrys … 5324 chars,positive,https://finance.yahoo.com/news/baidu-inc-bidu-among-michael-224734073.html,8,
2025-02-08T22:30:00Z,"which asx 200 technology stock will pay the best dividend yield in 2025 earnings season is underway and dividend announcements are on investors minds 
the post which asx 200 technology stock will pay the best dividend yield in 2025 appeared first on the motley fool australia asx 200 technology stocks led the market last week rising 199 while the benchmark samppasx 200 index asx xjo dipped 024 
earnings season is underway and with dividend announcements on … 3409 chars",positive,https://www.fool.com.au/2025/02/09/which-asx-200-technology-stock-will-pay-the-best-dividend-yield-in-2025/,-7,
2025-02-08T22:05:00Z,kessler topaz meltzer  check llp reminds investors of deadline for securities fraud class action lawsuit filed against crocs inc radnor pa feb 08 2025 globe newswire  the law firm of kessler topaz meltzer  check llp informs investors that the firm has filed a securities fraud class action lawsuit against crocs inc nasdaq crox “crocs” or the “company” on behalf of inve… radnor pa feb 08 2025 globe newswire  the law firm of kessler topaz meltzer amp check llp informs investors that the firm has filed a securities fraud class action lawsuit against crocs … 8784 chars,positive,https://www.globenewswire.com/news-release/2025/02/08/3023110/0/en/Kessler-Topaz-Meltzer-Check-LLP-Reminds-Investors-of-Deadline-for-Securities-Fraud-Class-Action-Lawsuit-Filed-Against-Crocs-Inc.html,2,
2025-02-08T22:00:01Z,"experts reveal 6 telltale signs your porcelain plates are worth something if youre hoping to spot a unicorn piece at a thrift store understanding fabrication techniques is essential a certified appraiser told newsweek think you can spot an antique porcelain plate worth thousands from a pile of thrift store items
one man in illinois managed to do so at a goodwill store in a chicago suburb
i bought a rare 18th… 5112 chars",positive,https://www.newsweek.com/porcelain-plates-price-how-know-worth-signs-expert-tips-2027924,5,
2025-02-08T21:51:31Z,"usaid gifted a cement factory to hamas—how 310 million in us taxpayer money helped create gaza terror tunnels most people are unaware that usaid the us government agency tasked with foreign aid and development gifted in 2016 310 million of taxpayer money to start a palestinian cement factory project the project was a private venture by a company called sanad … skip to comments
usaid gifted a cement factory to hamashow 310 million in us taxpayer money helped create gaza terror tunnelssubstack 
  february 6 2025
posted on 02082025 15131 pm pst … 3935 chars",positive,https://freerepublic.com/focus/f-chat/4296085/posts,-1,
2025-02-08T21:31:15Z,why nuscale power smr went up on friday we recently published a list of 10 firms post doubledigit gains on friday in this article we are going to take a look at where nuscale power corporation  we recently published a list of 10 firms post doubledigit gains on friday in this article we are going to take a look at where nuscale power corporation nysesmr stands against other firms that … 2406 chars,positive,https://finance.yahoo.com/news/why-nuscale-power-smr-went-213115509.html,-3,
2025-02-08T21:19:09Z,should you buy a bach in new zealand in tough economic times more baches are up for sale in the coromandel and pauanui but experts advise caution realestateconz spokesperson vanessa williams said she had spoken to real estate salespeople in different parts of the coromandel who said due to the rising cost of living and high interest rates of… 4066 chars,positive,https://www.nzherald.co.nz/business/should-you-buy-a-bach-in-new-zealand-in-tough-economic-times/432HSJMQAVE7LO6WDQESHWTYNA/,2,
2025-02-08T21:16:56Z,struggling audio company sonos says it’s turning things around are customers listening  cnn business sonos is attempting to turn around its fortunes after a dismal 2024 that shattered customer trust and dented the company’s reputation sonos was once a pioneer in wireless home audio holding its own against giants like apple and google in the niche market of premium speaker equipment but after nearly a year of missteps and disappo… 4898 chars,positive,https://www.cnn.com/2025/02/08/tech/sonos-app-update-redemption-2025/index.html,3,
2025-02-08T21:06:00Z,"3 excellent asx dividend shares to buy next week income investors may want to check out these shares that have been rated as buys by analysts
the post 3 excellent asx dividend shares to buy next week appeared first on the motley fool australia if youre on the hunt for reliable asx dividend shares to boost your income portfolio then you may want to look at the three shares listed below
these companies have attractive dividend yields ro… 2301 chars",positive,https://www.fool.com.au/2025/02/09/3-excellent-asx-dividend-shares-to-buy-next-week/,-6,
2025-02-08T20:34:59Z,"startup marketing mistakes that kill growth and how to fix them fast  startup marketing mistakes that kill growth and how to fix them fast amsdigorg picture this youve finally launched your dream startup you have a killer product a website that looks like it belongs in a tech magazine and a linkedin post that says were live 
and then cr… 5804 chars",positive,https://www.amsdig.org/post/5-deadly-startup-marketing-mistakes-that-kill-growth-and-how-to-fix-them-fast,1,
2025-02-08T20:24:55Z,tapestry inc tpr ‘an up stock’ thanks to the ftc says jim cramer we recently published a list of jim cramer discussed these 12 stocks recently in this article we are going to take a look at where tapestry inc nysetpr we recently published a list of jim cramer discussed these 12 stocks recently in this article we are going to take a look at where tapestry inc nysetpr stands against other stocks that jim cra… 4771 chars,positive,https://finance.yahoo.com/news/tapestry-inc-tpr-stock-thanks-202455689.html,-8,
2025-02-08T20:23:26Z,capri holdings cpri ‘nothing’s foolproof’ says jim cramer on the struggling fashion house we recently published a list of jim cramer discussed these 12 stocks recently in this article we are going to take a look at where capri holdings limited  we recently published a list of jim cramer discussed these 12 stocks recently in this article we are going to take a look at where capri holdings limited nysecpri stands against other stocks tha… 4937 chars,positive,https://finance.yahoo.com/news/capri-holdings-cpri-nothing-foolproof-202326881.html,-8,
2025-02-08T20:20:00Z,"rosen leading trial attorneys encourages crocs inc investors to secure counsel before important deadline in securities class action – crox new york feb 08 2025 globe newswire  why rosen law firm a global investor rights law firm reminds purchasers of common stock of crocs inc nasdaq crox between november 3 2022 and october 28 2024 inclusive the “class period” of the importan… new york feb 08 2025 globe newswire  
why rosen law firm a global investor rights law firm reminds purchasers of common stock of crocs inc nasdaq crox between november 3 2022 and oct… 3784 chars",positive,https://www.globenewswire.com/news-release/2025/02/08/3023107/673/en/ROSEN-LEADING-TRIAL-ATTORNEYS-Encourages-Crocs-Inc-Investors-to-Secure-Counsel-Before-Important-Deadline-in-Securities-Class-Action-CROX.html,2,
2025-02-08T20:00:39Z,"the rise of australias unicorn startups the increase of unicorn startups in australia which have a valuation of 1 billion has increased according to market analyst with separate figures echoing a rise of a financiallyhealthy tech sector in the country when you think of the word unicorn you tend to envisage a mythical horselike creature from a fantasy land not an enterprise at the height of the corporate world
but the term is also used to clas… 8810 chars",positive,https://www.abc.net.au/news/2025-02-09/nsw-australia-startups-unicorn-sydney/104817998,-5,
2025-02-08T19:51:55Z,"hre wheels akrapovič sound this bmw m3 touring looks the part while the bmw m3 touring remains an elusive dream for the us market enthusiasts in other regions are fully embracing this highperformance family wagon indonesia is one such country where the g81 m3 touring is
first published by  while the bmw m3 touring remains an elusive dream for the us market enthusiasts in other regions are fully embracing this highperformance family wagon indonesia is one such country where the g81… 3533 chars",positive,https://www.bmwblog.com/2025/02/08/bmw-m3-touring-tuned-concept-motorsport/,6,
2025-02-08T19:23:45Z,alphabet shares tumble on cloud revenue shortfall is this a buying opportunity for the stock alphabet googl 327 goog 319 share prices tumbled as much as 84 following its q4 earnings report as the market came away disappointed with the tech giants cloud computing revenue growth rate like a number of other large tech companies alphabet i… alphabet googl 327 goog 319 share prices tumbled as much as 84 following its q4 earnings report as the market came away disappointed with the tech giants cloud computing revenue growth r… 146 chars,positive,https://biztoc.com/x/b1d491af0598753a,9,
2025-02-08T19:17:57Z,activist elliott said to build stake in struggling oil major bp elliott investment management has built a significant stake in bp plc according to people familiar with the matter as the british oil major struggles to win back investor confidence and reverse years of underperformance elliott investment management has built a significant stake in bp plc according to people familiar with the matter as the british oil major struggles to win back investor confidence and reverse yea… 5935 chars,positive,https://financialpost.com/pmn/business-pmn/activist-elliott-said-to-build-stake-in-struggling-oil-major-bp,5,
2025-02-08T19:12:50Z,"cathie wood buys 9 million of surging tech stock cathie wood chief of ark investment management usually targets tech stocks with high disruptive potential
she frequently adjusts her holdings around a company’s earnings either increasing or trimming positions in response to financial results and market… cathie wood chief of ark investment management usually targets tech stocks with high disruptive potentialshe frequently adjusts her holdings around a companys earnings either increasing or trim… 141 chars",positive,https://biztoc.com/x/24f8de813f3c349a,-3,
2025-02-08T19:05:00Z,"quanterix corporation announcement if you have suffered losses in quanterix corporation nasdaq qtrx you are encouraged to contact the rosen law firm about your rights new york feb 08 2025 globe newswire  why rosen law firm a global investor rights law firm continues to investigate potential securities claims on behalf of shareholders of quanterix corporation nasdaq qtrx resulting from allegations that quanteri… new york feb 08 2025 globe newswire  
why rosen law firm a global investor rights law firm continues to investigate potential securities claims on behalf of shareholders of quanterix corpo… 3326 chars",positive,https://www.globenewswire.com/news-release/2025/02/08/3023105/673/en/Quanterix-Corporation-Announcement-If-You-Have-Suffered-Losses-in-Quanterix-Corporation-NASDAQ-QTRX-You-Are-Encouraged-to-Contact-The-Rosen-Law-Firm-About-Your-Rights.html,-6,
2025-02-08T18:32:06Z,las vegas sands corp lvs among ken fisher’s top high growth stock picks we recently compiled a list of the billionaire ken fisher’s top 10 high growth stock picks in this article we are going to take a look at where las vegas we recently compiled a list of the billionaire ken fishers top 10 high growth stock picks in this article we are going to take a look at where las vegas sands corp nyselvs stands against the o… 5602 chars,positive,https://finance.yahoo.com/news/las-vegas-sands-corp-lvs-183206042.html,1,
2025-02-08T18:32:00Z,exponential growth but for how long deepseeks meteoric rise in ailand continues unabated fresh similarweb data shows data from similarweb shows deepseek is now the third most used ai tool but is its popularity already waning ullideepseek skyrocketed to fame dethroning chatgpt and causing stock jittersliliit quickly grew from 88000 to 49m visits but is slowing now similarweb data showslilidespite 614 g… 2592 chars,positive,https://www.techradar.com/pro/exponential-growth-but-for-how-long-deepseeks-meteoric-rise-in-ai-land-continues-unabated-fresh-similarweb-data-shows,-5,
2025-02-08T18:17:47Z,"barrons articles failed to download the issue is downloading but there are no articles in it 

attaching log here not sure what is the error

fetch news from barrons magazine
conversion options changed from defaults
 outputprofile kindlevoyage
 verbose 2
resolved conversion options
ca… fetch news from barrons magazineconversion options changed from defaultsoutputprofile kindlevoyageverbose 2resolved conversion optionscalibre version 7250addalttexttoimg falseasc… 60133 chars",positive,https://www.mobileread.com/forums/showthread.php?p=4487669#post4487669,-9,
2025-02-08T18:11:22Z,"suburb profile what are fremantle’s major selling points this suburb is arguably wa’s secondbusiest city known for its charming buildings a port bobbing with fishing boats and quirky buskers population 9251
distance from perth cbd 18km southwest
median house price 1295000
median unit price 610000
crime 531 offences 2024
long known for its arts culture and dining the p… 5298 chars",positive,https://www.perthnow.com.au/business/property/suburb-profile-what-are-fremantles-major-selling-points--c-17646908,5,
2025-02-08T17:53:00Z,"1 fantastic asx dividend stock down 25 to buy now one leading broker thinks that this beaten down dividend stock is a buy
the post 1 fantastic asx dividend stock down 25 to buy now appeared first on the motley fool australia the last 12 months have not been kind to the asx dividend stock in this article
during this time its shares have fallen 25 from their 52week high and now sit within touching distance of a 52wee… 2466 chars",positive,https://www.fool.com.au/2025/02/09/1-asx-dividend-stock-down-25-to-buy-now/,2,
2025-02-08T17:53:00Z,how to download free envato elements resources legally 2025 guide you need highquality design assets but subscriptions are expensive what if you could legally download free envato elements to grab free templates fonts you need highquality design assets but subscriptions are expensive what if you could legally download free envato elements to grab free templates fonts videos and more from envato elementswitho… 3245 chars,positive,https://smashingapps.com/download-free-envato-elements/,-3,
2025-02-08T17:32:18Z,tracking the prices of grocery staples amid trade talks avian flu outbreaks  cnn tracking the prices of grocery staples amid trade talks avian flu outbreakscnn why donald trump’s protectionist zeal has only grownthe economist the early verdict on tariffs bad economics better politicsthe wall street journal stuck stock market is worried… the fine print the following comments are owned by whoever posted them we are not responsible for them in any way,positive,https://slashdot.org/firehose.pl?op=view&amp;id=176157731,1,
2025-02-08T17:20:43Z,mather group llc has 67000 stock holdings in palantir technologies inc nasdaqpltr mather group llc grew its position in palantir technologies inc nasdaqpltr – free report by 1014 during the 4th quarter holdings channel reports the firm owned 890 shares of the company’s stock after purchasing an additional 448 shares during the qua… mather group llc grew its position in palantir technologies inc nasdaqpltr – free report by 1014 during the 4th quarter holdings channel reports the firm owned 890 shares of the company’s st… 5215 chars,positive,https://www.etfdailynews.com/2025/02/08/mather-group-llc-has-67000-stock-holdings-in-palantir-technologies-inc-nasdaqpltr/,5,
2025-02-08T17:17:00Z,"rosen national investor counsel encourages block inc investors to secure counsel before important deadline in securities class action – sq xyz new york feb 08 2025 globe newswire  why rosen law firm a global investor rights law firm reminds purchasers of class a common stock of block inc nyse sq xyz between february 26 2020 and april 30 2024 both dates inclusive the “class period… new york feb 08 2025 globe newswire  
why rosen law firm a global investor rights law firm reminds purchasers of class a common stock of block inc nyse sq xyz between february 26 20… 5222 chars",positive,https://www.globenewswire.com/news-release/2025/02/08/3023100/673/en/ROSEN-NATIONAL-INVESTOR-COUNSEL-Encourages-Block-Inc-Investors-to-Secure-Counsel-Before-Important-Deadline-in-Securities-Class-Action-SQ-XYZ.html,-4,
2025-02-08T17:11:15Z,general motors company gm among greenhaven associates’ top stock picks we recently published an article titled greenhaven associates top 10 stocks to invest in in this article we are going to take a look at where general we recently published an article titled greenhaven associates top 10 stocks to invest in in this article we are going to take a look at where general motors company nysegm stands against the ot… 8678 chars,positive,https://finance.yahoo.com/news/general-motors-company-gm-among-171115808.html,-6,
2025-02-08T17:10:34Z,"brazilian stock exchange b3 reportedly launching bitcoin options eth and sol futures brazilian stock exchange b3 reportedly launching bitcoin options eth and sol futures
the move builds on its successful bitcoin futures trading and is set to strengthen brazil’s cryptocurrency market
what to know
 b3s ceo confirmed to local media that bit… brazilian stock exchange b3 reportedly launching bitcoin options eth and sol futuresthe move builds on its successful bitcoin futures trading and is set to strengthen brazils cryptocurrency marketw… 144 chars",positive,https://biztoc.com/x/1e9c9624c83ae42c,10,
2025-02-08T17:06:42Z,us stock market predictions nyse sp 500 dow jones nasdaq eye key factors here is what to expect new york stock exchange and the wall street will have a crucial week ahead as investors are closely watching president donald trumps tariff plans us stock market indexes  sampp 500 dow jones and nasdaq  are set to be driven by inflation data even as investors worry that president donald trumps tariff plans are endangering wall street… 3238 chars,positive,https://economictimes.indiatimes.com/news/international/us/us-stock-market-predictions-nyse-sp-500-dow-jones-nasdaq-eye-key-factors-here-is-what-to-expect/articleshow/118072064.cms,-9,
2025-02-08T17:06:00Z,"rosen a leading law firm encourages bioage labs inc investors to secure counsel before important deadline in securities class action – bioa new york feb 08 2025 globe newswire  why rosen law firm a global investor rights law firm reminds purchasers of stock of bioage labs inc nasdaq bioa pursuant andor traceable to bioage’s registration statement for the initial public offering co… new york feb 08 2025 globe newswire  
why rosen law firm a global investor rights law firm reminds purchasers of stock of bioage labs inc nasdaq bioa pursuant andor traceable to bioa… 4588 chars",positive,https://www.globenewswire.com/news-release/2025/02/08/3023099/673/en/ROSEN-A-LEADING-LAW-FIRM-Encourages-BioAge-Labs-Inc-Investors-to-Secure-Counsel-Before-Important-Deadline-in-Securities-Class-Action-BIOA.html,-10,
2025-02-08T17:00:56Z,"fsbo custom motorcycles selling now on the bike exif classifieds custom motorcycles straight from the tap that’s how we like to think about the bike exif classifieds since most of the bikes featured here are listed by the people who built them while there are tons of places to buy and sell bikes that’s our schtick and … filter by category 
 bikes 
bobber
cafe racer
classics
cruiser
dirt  enduro
electric
mini  moped
other
scrambler  tracker
street performance
touring
 parts 
acces… 7240 chars",positive,https://www.bikeexif.com/custom-motorcycles-for-sale-classifieds,-9,
2025-02-08T16:57:57Z,"brazilian stock exchange b3 reportedly launching btc options eth and sol futures the move builds on its successful bitcoin futures trading and is set to strengthen brazil’s cryptocurrency market brazilian stock exchange b3 is set to expand its cryptocurrency offerings with the introduction of bitcoin btc options and futures contracts for ether eth and solana sol
the expanded offering… 674 chars",positive,https://www.coindesk.com/business/2025/02/08/brazilian-stock-exchange-b3-reportedly-launching-bitcoin-options-eth-and-sol-futures,-10,
2025-02-08T16:56:43Z,qualcomm nasdaqqcom price target cut to 19000 by analysts at piper sandler qualcomm nasdaqqcom – get free report had its price objective decreased by investment analysts at piper sandler from 20500 to 19000 in a research report issued on thursdaybenzinga reports the brokerage presently has an “overweight” rating on the wire… qualcomm nasdaqqcom – get free report had its price objective decreased by investment analysts at piper sandler from 20500 to 19000 in a research report issued on thursdaybenzinga reports th… 5941 chars,positive,https://www.etfdailynews.com/2025/02/08/qualcomm-nasdaqqcom-price-target-cut-to-190-00-by-analysts-at-piper-sandler/,-9,
2025-02-08T16:48:36Z,hexaware technologies ipo expensive valuation wears it down despite a solid business trackrecord hexaware’s ipo pricing leaves investors with no margin of safety given the slow industry growth and uncertainties linked toai related disruptions hexaware technologies return to the bourses is built entirely on an offer for sale of 8750 crore by the promoter ca magnum holdings affiliate of carlyle private equity post issue promoter stake… 6445 chars,positive,https://www.thehindubusinessline.com/portfolio/stock-fundamental-analysis-india/hexaware-technologies-ipo-expensive-valuation-wears-it-down/article69195844.ece,1,
2025-02-09T14:40:14Z,will president donald trumps new sweeping tariffs cause a stock market crash history couldnt be any clearer the last twoplus years have been paradise for optimists on wall street since the start of 2023 the iconic dow jones industrial average dji 099 widely followed sp 500 gspc 095 and growth stockinspired nasdaq composite ixic 136 have res… the last twoplus years have been paradise for optimists on wall street since the start of 2023 the iconic dow jones industrial average dji 099 widely followed sampp 500 gspc 095 an… 153 chars,positive,https://biztoc.com/x/cd50908ec3e9190d,-8,
2025-02-09T14:40:01Z,"pinterest surges after its q4 results  time to buy pins stock your browser of choice has not been tested for use with barchartcom if you have issues please download one of the browsers listed here
get your portfolio automatically emailed to you up to 4 times a day with barchart premier
free 30 day trial
 market pu… your browser of choice has not been tested for use with barchartcom if you have issues please download one of the browsers listed hereget your portfolio automatically emailed to you up to 4 times… 147 chars",positive,https://biztoc.com/x/67ab6df696c02324,6,
2025-02-09T14:30:21Z,delaware court upholds private equityled company sale under business judgment rule on january 7 2025 vice chancellor glasscock issued a 68page posttrial decision in manti holdings llc v the carlyle group inc in which he rejected plaintiffs’ claims of breach of fiduciary duty in connection with the sale of authentix acquisition compa… on january 7 2025 vice chancellor glasscock issued a 68page posttrial decision in manti holdings llc v the carlyle group inc in which he rejected plaintiffs claims of breach of fiduciary duty… 18138 chars,positive,https://corpgov.law.harvard.edu/2025/02/09/delaware-court-upholds-private-equity-led-company-sale-under-business-judgment-rule/,9,
2025-02-09T14:30:00Z,how greed and profit fueled one failed alzheimer drug on may 3 2021 matt price drove his 73yearold father stephen from their new jersey home to a medical strip mall on the jersey shore for his first injection of an experimental drug called simufilam cassava sciences a texas biopharma company had develope… on may 3 2021 matt price drove his 73yearold father stephen from their new jersey home to a medical strip mall on the jersey shore for his first injection of an experimental drug called simufila… 8213 chars,positive,https://nypost.com/2025/02/09/lifestyle/how-greed-and-profit-fueled-one-failed-alzheimer-drug/,-10,
2025-02-09T14:18:19Z,the smartest money decision you could make right now with 10k investing involves risk while the stock market is one of the best ways to build incredible wealth over time it is not where to put money youll need relatively soon and after the incredible performance of the market over the last two years more people are… investing involves risk while the stock market is one of the best ways to build incredible wealth over time it is not where to put money youll need relatively soon and after the incredible perfor… 149 chars,positive,https://biztoc.com/x/39179f898f3bf7fe,4,
2025-02-09T14:18:18Z,what big tech execs have said about deepseek as us contemplates ban a wave of big tech companies reported quarterly earnings in recent weeks — including six of the socalled magnificent 7 firms — shortly after chinese ai startup deepseek rattled the stock market as investors saw its new cheap artificial intelligence models a… a wave of big tech companies reported quarterly earnings in recent weeks including six of the socalled magnificent 7 firms shortly after chinese ai startup deepseek rattled the stock market as inves… 145 chars,positive,https://biztoc.com/x/24fb4debcbbe9e89,5,
2025-02-09T13:30:01Z,"deepseeks efficiency means big tech must stop hoarding creating more winners here are the 12 stocks expected to benefit investors must focus on revenue and gross margin line items to determine whether stocks will see impact the good bad and the ugly are merging as ai enters the next stage of development competition and efficiency we all knew this day would come but perhaps not as soon as it did
deepseeks more ef… 7358 chars",positive,https://www.businessinsider.com/top-10-stocks-to-benefit-from-ai-efficiencies-deepseek-jpmorgan-2025-2,-5,
2025-02-09T13:30:00Z,how much disney can america’s middle class afford in 2025 disney theme parks are an aspirational destination for many families but the rising costs often lead to questions about affordability disney theme parks are an aspirational destination for many families but the rising costs often lead to questions about affordability as someone focused on saving time and money at theme parks im … 62807 chars,positive,https://touringplans.com/blog/how-much-disney-can-americas-middle-class-afford-in-2025/,7,
2025-02-09T13:09:20Z,"apples original and delayed homepod finally shipped seven years ago eight months after it was first announced apples first homepods began shipping on february 9 2018 — and started a peculiar journey of life death and resurrectionapple always promotes the homepod as a powerful music playertheres been a subtle but fundam… eight months after it was first announced apples first homepods began shipping on february 9 2018 — and started a peculiar journey of life death and resurrection
theres been a subtle but fund… 16155 chars",positive,https://appleinsider.com/articles/25/02/09/apples-original-and-delayed-homepod-finally-shipped-seven-years-ago,-5,
2025-02-09T13:03:00Z,"americans aged 60 plus lost over 16b to crypto scams in 2023 says fbi — here’s how to spot it now and protect your retirement savings you can avoid them by researching carefully watching for red flags or simply steering clear of crypto investments to protect your funds americans aged 60 plus lost over 16b to crypto scams in 2023 says fbi heres how to spot it now and protect your retirement savings
we adhere to strict standards of editorial integrity to help you… 5943 chars",positive,https://www.aol.com/finance/americans-aged-60-plus-lost-130300621.html,-3,
2025-02-09T13:00:01Z,"market pros tell us why theyre not worried about tariff whiplash — and why stocks are poised to keep rallying the economy could be too strong for trumps tariffs to derail the outlook for stocks investors and economists told bi president donald trump sent markets on a rollercoaster this week with his announcement and subsequent delay of tariffs against two of americas top trading partners
however some in the market see … 4526 chars",positive,https://markets.businessinsider.com/news/stocks/stock-market-outlook-trump-tariffs-inflation-sp500-buying-opportunity-dip-2025-2,-2,
2025-02-09T12:51:24Z,uk deals pokémon tcg 151 restocked with a discount on amazon amazon tackles scalpers with their 151 restock and theres a decent discount off rrp this isnt clickbait pokémon tcg 151 is available at amazon right now whilst its also sporting an 18 discount at a tidy £2394 theres a catch in order to control stock and to avoid availabilit… 3353 chars,positive,https://www.ign.com/articles/uk-deals-pokmon-tcg-151-restocked-with-a-discount-on-amazon,-3,
